Date,Open,High,Low,Close,Adj Close,Volume
2017-05-17,149.779999,150.210007,150.29,149.029999,149.029999,14550800
2017-05-18,144.850006,148.669998,150.04,144.419998,144.419998,28300100
2017-05-19,147.660004,148.149994,150.33,144.509995,144.509995,23031600
2017-05-22,148.059998,149.389999,150.19,147.960007,147.960007,16187900
2017-05-23,148.240005,148.589996,149.78,147.690002,147.690002,12586700
2017-05-24,148.070007,148.809998,144.85,147.25,147.25,12817800
2017-05-25,150.039993,150.229996,147.66,148.419998,148.419998,17862400
2017-05-26,151.960007,152.589996,148.06,149.949997,149.949997,19891400
2017-05-30,152.130005,152.25,148.24,151.149994,151.149994,14996200
2017-05-31,152.380005,152.899994,148.07,151.639999,151.639999,13226000
2017-06-01,151.460007,153.350006,150.04,151.089996,151.089996,18023900
2017-06-02,151.529999,152.289993,151.96,150.300003,150.300003,14530600
2017-06-05,153.610001,153.630005,152.13,151.300003,151.300003,16854400
2017-06-06,153.630005,154.710007,152.38,153.410004,153.410004,12520400
2017-06-07,152.809998,154.520004,151.46,152.479996,152.479996,13457100
2017-06-08,153.119995,153.75,151.53,152.339996,152.339996,12066700
2017-06-09,154.710007,154.729996,153.61,153.100006,153.100006,17799400
2017-06-12,149.600006,155.589996,153.63,146.610001,146.610001,35577700
2017-06-13,148.440002,149.199997,152.81,144.559998,144.559998,33170200
2017-06-14,150.679993,151.179993,153.12,148.899994,148.899994,20483400
2017-06-15,150.25,152.399994,154.71,149.050003,149.050003,20808800
2017-06-16,149.800003,150.039993,149.6,146.369995,146.369995,18994200
2017-06-19,150.639999,150.830002,148.44,148.600006,148.600006,22882400
2017-06-20,152.869995,153.570007,150.68,151.710007,151.710007,19026500
2017-06-21,152.25,153.839996,150.25,152.210007,152.210007,14743900
2017-06-22,153.910004,154.080002,149.8,151.880005,151.880005,15039800
2017-06-23,153.399994,154.550003,150.64,152.910004,152.910004,13005500
2017-06-26,155.070007,155.199997,152.87,152.649994,152.649994,18027000
2017-06-27,153.589996,156.5,152.25,153.199997,153.199997,18049700
2017-06-28,150.580002,153.309998,153.91,150.389999,150.389999,19360800
2017-06-29,153.240005,153.470001,153.4,149.860001,149.860001,16719100
2017-06-30,151.039993,152.5,155.07,148.919998,148.919998,23973500
2017-07-03,150.979996,151.919998,153.59,150.059998,150.059998,17666000
2017-07-05,148.429993,152.149994,150.58,147.800003,147.800003,13862700
2017-07-06,150.339996,150.850006,153.24,148.130005,148.130005,14334300
2017-07-07,148.820007,150.039993,151.04,148.0,148.0,14951800
2017-07-10,151.440002,151.990005,150.98,149.190002,149.190002,13615900
2017-07-11,153.5,153.979996,148.43,151.509995,151.509995,13378700
2017-07-12,155.270004,155.419998,150.34,152.910004,152.910004,13667700
2017-07-13,158.899994,159.160004,148.82,156.199997,156.199997,22739400
2017-07-14,159.259995,159.779999,151.44,158.419998,158.419998,13929200
2017-07-17,159.970001,160.320007,153.5,159.330002,159.330002,16371200
2017-07-18,159.729996,160.779999,155.27,158.809998,158.809998,12858800
2017-07-19,162.860001,163.729996,158.9,159.419998,159.419998,23722900
2017-07-20,164.139999,165.699997,159.26,163.169998,163.169998,26273600
2017-07-21,164.529999,165.0,159.97,162.809998,162.809998,18523100
2017-07-24,164.429993,165.050003,159.73,163.75,163.75,14744000
2017-07-25,166.0,166.169998,162.86,164.309998,164.309998,17367000
2017-07-26,165.279999,165.539993,164.14,163.860001,163.860001,15383200
2017-07-27,165.610001,166.009995,164.53,164.100006,164.100006,35236900
2017-07-28,170.440002,175.490005,164.43,167.5,167.5,68910700
2017-07-31,172.449997,173.429993,166.0,169.050003,169.050003,24557600
2017-08-01,169.25,172.720001,165.28,168.550003,168.550003,25478900
2017-08-02,169.860001,170.470001,165.61,169.050003,169.050003,14385000
2017-08-03,169.300003,170.550003,170.44,166.910004,166.910004,17433800
2017-08-04,168.589996,169.699997,172.45,168.25,168.25,10793800
2017-08-07,169.619995,170.059998,169.25,168.690002,168.690002,10777700
2017-08-08,171.979996,172.059998,169.86,169.660004,169.660004,12787800
2017-08-09,171.229996,173.050003,169.3,170.619995,170.619995,14393500
2017-08-10,171.179993,171.449997,168.59,169.559998,169.559998,10815000
2017-08-11,167.399994,170.589996,169.62,166.850006,166.850006,20832700
2017-08-14,168.080002,168.820007,171.98,166.850006,166.850006,13791200
2017-08-15,170.75,171.080002,171.23,169.289993,169.289993,12954200
2017-08-16,171.0,171.5,171.18,170.009995,170.009995,8729200
2017-08-17,170.0,171.380005,167.4,169.240005,169.240005,15779900
2017-08-18,166.910004,169.860001,168.08,166.850006,166.850006,17216000
2017-08-21,167.410004,168.669998,170.75,166.210007,166.210007,15093600
2017-08-22,167.779999,168.0,171.0,165.820007,165.820007,11907500
2017-08-23,169.639999,169.869995,170.0,167.149994,167.149994,11391000
2017-08-24,168.710007,169.360001,166.91,168.199997,168.199997,9856500
2017-08-25,167.740005,169.289993,167.41,166.410004,166.410004,14030400
2017-08-28,166.320007,168.380005,167.78,166.179993,166.179993,12614500
2017-08-29,167.240005,167.699997,169.64,166.330002,166.330002,8553700
2017-08-30,168.050003,168.429993,168.71,165.0,165.0,11121000
2017-08-31,169.919998,170.179993,167.74,167.630005,167.630005,11138300
2017-09-01,171.970001,172.149994,166.32,170.059998,170.059998,17226500
2017-09-05,172.020004,172.919998,167.24,171.309998,171.309998,11677600
2017-09-06,170.720001,172.389999,168.05,169.550003,169.550003,13210900
2017-09-07,172.089996,172.479996,169.92,169.570007,169.570007,13906300
2017-09-08,173.210007,173.309998,171.97,170.270004,170.270004,18049500
2017-09-11,170.949997,173.490005,172.02,170.800003,170.800003,10998500
2017-09-12,173.509995,173.889999,170.72,172.199997,172.199997,12372000
2017-09-13,172.960007,174.0,172.09,171.75,171.75,11186300
2017-09-14,173.050003,173.169998,173.21,172.059998,172.059998,9119300
2017-09-15,170.960007,172.279999,170.95,170.5,170.5,15615700
2017-09-18,171.639999,172.339996,173.51,170.259995,170.259995,15660500
2017-09-19,170.009995,172.070007,172.96,169.339996,169.339996,12954000
2017-09-20,172.520004,172.559998,173.05,170.360001,170.360001,13168600
2017-09-21,172.169998,173.050003,170.96,170.699997,170.699997,12264100
2017-09-22,171.110001,172.270004,171.64,170.009995,170.009995,11161400
2017-09-25,170.539993,171.729996,170.01,169.220001,169.220001,12097100
2017-09-26,162.869995,169.300003,172.52,161.559998,161.559998,41251600
2017-09-27,164.210007,165.5,172.17,162.779999,162.779999,23363300
2017-09-28,167.679993,168.339996,171.11,165.570007,165.570007,19242500
2017-09-29,168.729996,169.070007,170.54,167.160004,167.160004,12178700
2017-10-02,170.869995,171.660004,162.87,168.809998,168.809998,15340400
2017-10-03,169.470001,171.869995,164.21,168.75,168.75,13392300
2017-10-04,169.960007,170.729996,167.68,169.199997,169.199997,8190300
2017-10-05,168.419998,170.669998,168.73,168.289993,168.289993,12127900
2017-10-06,171.240005,171.309998,170.87,168.600006,168.600006,14580600
2017-10-09,172.229996,172.369995,169.47,169.75,169.75,13124500
2017-10-10,172.5,174.880005,169.96,172.0,172.0,14570400
2017-10-11,171.589996,173.199997,168.42,170.800003,170.800003,11341100
2017-10-12,172.740005,172.779999,171.24,171.399994,171.399994,11283700
2017-10-13,172.550003,173.850006,172.23,172.289993,172.289993,10351000
2017-10-16,173.740005,174.649994,172.5,173.199997,173.199997,13658300
2017-10-17,174.520004,175.0,171.59,174.059998,174.059998,11498800
2017-10-18,176.110001,176.130005,172.74,174.360001,174.360001,15990100
2017-10-19,176.029999,176.740005,172.55,175.75,175.75,12752400
2017-10-20,174.559998,176.029999,173.74,172.630005,172.630005,14048400
2017-10-23,174.979996,175.880005,174.52,174.630005,174.630005,12602200
2017-10-24,171.270004,175.339996,176.11,171.25,171.25,13852700
2017-10-25,171.800003,173.240005,176.03,171.5,171.5,12267900
2017-10-26,170.600006,172.25,174.56,168.889999,168.889999,15868200
2017-10-27,170.630005,172.289993,174.98,170.389999,170.389999,11833100
2017-10-30,177.880005,178.210007,171.27,173.899994,173.899994,30285300
2017-10-31,179.869995,180.690002,171.8,177.610001,177.610001,24353200
2017-11-01,180.059998,180.800003,170.6,178.940002,178.940002,20174200
2017-11-02,182.660004,182.899994,170.63,180.570007,180.570007,40918300
2017-11-03,178.919998,181.940002,177.88,177.339996,177.339996,35529900
2017-11-06,178.919998,179.860001,179.87,176.710007,176.710007,17822100
2017-11-07,180.169998,180.449997,180.06,178.309998,178.309998,13312700
2017-11-08,180.25,180.75,182.66,178.960007,178.960007,12928200
2017-11-09,179.559998,180.350006,178.92,179.110001,179.110001,10494100
2017-11-10,179.300003,179.399994,178.92,177.089996,177.089996,12610300
2017-11-13,178.460007,179.100006,180.17,177.960007,177.960007,11070200
2017-11-14,178.770004,179.039993,180.25,177.300003,177.300003,9523400
2017-11-15,178.070007,178.970001,179.56,177.179993,177.179993,9585900
2017-11-16,177.949997,178.570007,179.3,176.399994,176.399994,10253700
2017-11-17,179.589996,179.830002,178.46,178.5,178.5,15607600
2017-11-20,179.0,179.979996,178.77,178.899994,178.899994,13018000
2017-11-21,178.740005,179.5,178.07,178.100006,178.100006,10052400
2017-11-22,181.860001,181.889999,177.95,178.990005,178.990005,14504000
2017-11-24,180.869995,181.729996,179.59,180.440002,180.440002,10376300
2017-11-27,182.779999,183.149994,179.0,180.289993,180.289993,9426300
2017-11-28,183.029999,183.729996,178.74,181.990005,181.990005,12344500
2017-11-29,182.419998,184.25,181.86,182.089996,182.089996,14379700
2017-11-30,175.130005,181.970001,180.87,174.0,174.0,41933500
2017-12-01,177.179993,178.279999,182.78,175.199997,175.199997,25307600
2017-12-04,175.100006,177.479996,183.03,172.339996,172.339996,20182500
2017-12-05,171.470001,176.570007,182.42,170.789993,170.789993,24459400
2017-12-06,172.830002,175.380005,175.13,169.009995,169.009995,20184900
2017-12-07,176.059998,176.770004,177.18,171.899994,171.899994,20255800
2017-12-08,180.139999,180.389999,175.1,175.800003,175.800003,20404500
2017-12-11,179.0,182.279999,171.47,178.740005,178.740005,19883800
2017-12-12,179.039993,180.220001,172.83,178.800003,178.800003,13168600
2017-12-13,176.960007,179.179993,176.06,176.600006,176.600006,16854100
2017-12-14,178.300003,179.160004,180.14,177.25,177.25,14615700
2017-12-15,178.389999,180.360001,179.0,177.679993,177.679993,13591000
2017-12-18,180.179993,180.490005,179.04,178.360001,178.360001,28463100
2017-12-19,180.820007,181.300003,176.96,179.75,179.75,17265400
2017-12-20,179.509995,180.080002,178.3,178.220001,178.220001,14920600
2017-12-21,177.889999,179.809998,178.39,177.360001,177.360001,11860500
2017-12-22,177.449997,178.679993,180.18,177.050003,177.050003,11600700
2017-12-26,177.199997,177.529999,180.82,176.229996,176.229996,8487000
2017-12-27,175.990005,177.0,179.51,174.669998,174.669998,8897300
2017-12-28,177.619995,178.440002,177.89,176.259995,176.259995,9496100
2017-12-29,177.919998,178.940002,177.45,177.679993,177.679993,12220800
2018-01-02,176.460007,178.850006,177.2,176.460007,176.460007,10178700
2018-01-03,181.419998,181.580002,175.99,177.550003,177.550003,18151900
2018-01-04,184.669998,184.779999,177.62,181.330002,181.330002,16886600
2018-01-05,184.330002,186.210007,177.92,184.100006,184.100006,13880900
2018-01-08,186.850006,186.899994,176.46,184.929993,184.929993,13574500
2018-01-09,188.279999,188.899994,181.42,186.330002,186.330002,17994700
2018-01-10,187.869995,188.800003,184.67,187.100006,187.100006,12393100
2018-01-11,187.839996,187.889999,184.33,185.630005,185.630005,10529900
2018-01-12,187.770004,188.399994,186.85,187.380005,187.380005,9588600
2018-01-16,179.369995,181.479996,188.28,177.399994,177.399994,77306900
2018-01-17,178.389999,181.75,187.87,178.039993,178.039993,36183800
2018-01-18,177.600006,179.320007,187.84,175.800003,175.800003,27992400
2018-01-19,179.800003,180.979996,187.77,177.080002,177.080002,23304900
2018-01-22,181.289993,182.369995,179.37,180.169998,180.169998,26826500
2018-01-23,185.369995,185.389999,178.39,180.410004,180.410004,21059500
2018-01-24,189.350006,189.550003,177.6,185.550003,185.550003,25678800
2018-01-25,186.550003,190.660004,179.8,186.520004,186.520004,24334500
2018-01-26,187.479996,188.619995,181.29,186.600006,186.600006,17377700
2018-01-29,190.0,190.0,185.37,186.809998,186.809998,17759200
2018-01-30,185.979996,188.839996,189.35,185.630005,185.630005,20453200
2018-01-31,187.119995,188.179993,186.55,181.839996,181.839996,20858600
2018-02-01,186.889999,189.830002,187.48,185.220001,185.220001,43275100
2018-02-02,193.089996,195.320007,190.0,187.889999,187.889999,54211300
2018-02-05,190.279999,194.210007,185.98,189.979996,189.979996,26677500
2018-02-06,181.259995,190.610001,187.12,180.610001,180.610001,33128200
2018-02-07,185.309998,185.770004,186.89,177.740005,177.740005,37758500
2018-02-08,180.179993,185.080002,193.09,179.949997,179.949997,27601900
2018-02-09,171.580002,181.839996,190.28,171.479996,171.479996,38478300
2018-02-12,176.110001,176.899994,181.26,167.179993,167.179993,39887600
2018-02-13,176.410004,177.550003,185.31,171.839996,171.839996,32092100
2018-02-14,173.149994,175.970001,180.18,173.100006,173.100006,21809400
2018-02-15,179.520004,179.809998,171.58,173.210007,173.210007,28929700
2018-02-16,179.960007,180.5,176.11,176.839996,176.839996,20922100
2018-02-20,177.360001,179.880005,176.41,176.300003,176.300003,20645300
2018-02-21,176.009995,177.949997,173.15,175.110001,175.110001,21204900
2018-02-22,177.910004,181.270004,179.52,176.399994,176.399994,23200800
2018-02-23,178.990005,180.210007,179.96,177.410004,177.410004,18464200
2018-02-26,183.289993,183.389999,177.36,179.509995,179.509995,19007300
2018-02-27,184.929993,185.660004,176.01,183.220001,183.220001,17599700
2018-02-28,181.460007,184.699997,177.91,181.460007,181.460007,15849800
2018-03-01,178.320007,182.880005,178.99,178.139999,178.139999,18783000
2018-03-02,175.940002,180.119995,183.29,174.410004,174.410004,23201600
2018-03-05,176.619995,177.110001,184.93,172.990005,172.990005,20025900
2018-03-06,180.399994,181.149994,181.46,175.889999,175.889999,16189300
2018-03-07,179.779999,182.380005,178.32,179.110001,179.110001,15086800
2018-03-08,183.710007,183.820007,175.94,178.070007,178.070007,19097300
2018-03-09,182.339996,184.399994,176.62,181.449997,181.449997,17225900
2018-03-12,185.229996,185.509995,180.4,183.210007,183.210007,18526300
2018-03-13,184.759995,186.100006,179.78,184.220001,184.220001,15301200
2018-03-14,181.880005,185.990005,183.71,181.110001,181.110001,18067500
2018-03-15,184.190002,184.25,182.34,181.850006,181.850006,16821700
2018-03-16,183.860001,184.0,185.23,182.190002,182.190002,15614300
2018-03-19,185.089996,185.330002,184.76,183.410004,183.410004,24403400
2018-03-20,172.559998,177.169998,181.88,170.059998,170.059998,88140100
2018-03-21,168.149994,170.199997,184.19,161.949997,161.949997,129851800
2018-03-22,169.389999,173.399994,183.86,163.300003,163.300003,105920200
2018-03-23,164.889999,170.270004,185.09,163.720001,163.720001,73743000
2018-03-26,159.389999,166.600006,172.56,159.020004,159.020004,53609700
2018-03-27,160.059998,161.100006,168.15,149.020004,149.020004,126116600
2018-03-28,152.220001,162.850006,169.39,150.75,150.75,79117000
2018-03-29,153.029999,155.880005,164.89,150.800003,150.800003,60029200
2018-04-02,159.789993,161.419998,159.39,154.139999,154.139999,59434300
2018-04-03,155.389999,159.199997,160.06,154.110001,154.110001,36796000
2018-04-04,156.110001,157.389999,152.22,150.809998,150.809998,42543900
2018-04-05,155.100006,155.559998,153.03,150.509995,150.509995,49885600
2018-04-06,159.339996,161.570007,159.79,156.649994,156.649994,41449600
2018-04-09,157.199997,161.419998,155.39,156.809998,156.809998,41644800
2018-04-10,157.929993,160.529999,156.11,156.039993,156.039993,34915200
2018-04-11,165.039993,165.979996,155.1,157.009995,157.009995,57889300
2018-04-12,166.320007,168.649994,159.34,163.25,163.25,56144600
2018-04-13,163.869995,167.449997,157.2,163.100006,163.100006,38263000
2018-04-16,164.520004,165.699997,157.93,163.770004,163.770004,19990600
2018-04-17,164.830002,165.779999,165.04,163.389999,163.389999,18119400
2018-04-18,168.660004,169.0,166.32,165.660004,165.660004,21716700
2018-04-19,166.360001,168.119995,163.87,165.770004,165.770004,20969600
2018-04-20,168.100006,168.330002,164.52,165.199997,165.199997,22235000
2018-04-23,166.279999,168.429993,164.83,165.809998,165.809998,19119400
2018-04-24,165.839996,168.449997,168.66,165.089996,165.089996,23088100
2018-04-25,159.690002,166.100006,166.36,158.190002,158.190002,35079900
2018-04-26,159.690002,161.059998,168.1,156.190002,156.190002,41083600
2018-04-27,174.160004,176.270004,166.28,170.800003,170.800003,77556900
2018-04-30,173.589996,177.100006,165.84,172.600006,172.600006,29804700
2018-05-01,172.0,175.720001,159.69,171.710007,171.710007,20750500
2018-05-02,173.860001,174.020004,159.69,170.229996,170.229996,26025900
2018-05-03,176.070007,178.080002,174.16,174.199997,174.199997,30424500
2018-05-04,174.020004,176.119995,173.59,172.119995,172.119995,24026100
2018-05-07,176.610001,176.979996,172.0,173.059998,173.059998,17677800
2018-05-08,177.970001,179.5,173.86,177.169998,177.169998,18697200
2018-05-09,178.919998,179.039993,176.07,177.110001,177.110001,15577200
2018-05-10,182.660004,183.009995,174.02,178.779999,178.779999,23282800
2018-05-11,185.529999,186.130005,176.61,182.5,182.5,21071400
2018-05-14,186.990005,188.320007,177.97,184.179993,184.179993,21207800
2018-05-15,186.639999,187.860001,178.92,186.199997,186.199997,15646700
2018-05-16,184.320007,185.289993,182.66,183.199997,183.199997,15429400
2018-05-17,183.199997,184.320007,185.53,182.660004,182.660004,16975500
2018-05-18,183.759995,184.059998,186.99,182.220001,182.220001,14840700
2018-05-21,182.679993,184.190002,186.64,182.610001,182.610001,13130500
2018-05-22,184.490005,185.300003,184.32,183.130005,183.130005,13532900
2018-05-23,183.800003,185.419998,183.2,183.429993,183.429993,12731400
2018-05-24,186.899994,186.910004,183.76,182.179993,182.179993,16628100
2018-05-25,185.929993,186.800003,182.68,185.029999,185.029999,12354700
2018-05-29,184.919998,186.330002,184.49,184.449997,184.449997,10965100
2018-05-30,185.740005,186.809998,183.8,183.710007,183.710007,16398900
2018-05-31,187.669998,188.0,186.9,185.25,185.25,13736900
2018-06-01,191.779999,192.720001,185.93,187.479996,187.479996,30782600
2018-06-04,193.990005,194.550003,184.92,192.070007,192.070007,17307200
2018-06-05,193.279999,193.979996,185.74,191.470001,191.470001,18939800
2018-06-06,192.940002,195.0,187.67,192.619995,192.619995,15544300
2018-06-07,191.339996,192.529999,191.78,189.110001,189.110001,22558900
2018-06-08,188.179993,190.970001,193.99,186.770004,186.770004,21503200
2018-06-11,189.100006,189.479996,193.28,186.429993,186.429993,12677100
2018-06-12,191.539993,192.600006,192.94,188.800003,188.800003,12928900
2018-06-13,192.399994,193.279999,191.34,191.559998,191.559998,11562700
2018-06-14,192.410004,194.5,188.18,191.910004,191.910004,15853800
2018-06-15,196.809998,197.279999,189.1,192.910004,192.910004,19120900
2018-06-18,195.850006,197.070007,191.54,194.639999,194.639999,21860900
2018-06-19,198.309998,199.580002,192.4,194.130005,194.130005,16826000
2018-06-20,197.490005,197.960007,192.41,193.789993,193.789993,19994000
2018-06-21,202.0,203.550003,196.81,198.809998,198.809998,28230900
2018-06-22,201.5,203.389999,195.85,200.089996,200.089996,19045700
2018-06-25,201.740005,202.240005,198.31,199.309998,199.309998,17420200
2018-06-26,196.350006,200.0,197.49,193.110001,193.110001,25275100
2018-06-27,199.0,199.100006,202.0,196.229996,196.229996,17897600
2018-06-28,195.839996,200.75,201.5,195.800003,195.800003,18734400
2018-06-29,196.229996,197.339996,201.74,193.259995,193.259995,18172400
2018-07-02,194.320007,197.600006,196.35,193.960007,193.960007,15811600
2018-07-03,197.360001,197.449997,199.0,192.220001,192.220001,13961600
2018-07-05,192.729996,195.399994,195.84,192.520004,192.520004,13489500
2018-07-06,198.449997,198.649994,196.23,194.029999,194.029999,19684200
2018-07-09,203.229996,203.639999,194.32,197.699997,197.699997,19740100
2018-07-10,204.740005,205.800003,197.36,202.119995,202.119995,18149400
2018-07-11,203.539993,204.910004,192.73,202.259995,202.259995,13190100
2018-07-12,202.539993,204.5,198.45,201.75,201.75,12927400
2018-07-13,206.919998,207.080002,203.23,203.190002,203.190002,15454700
2018-07-16,207.320007,208.429993,204.74,206.449997,206.449997,11486800
2018-07-17,207.229996,208.720001,203.54,206.839996,206.839996,11078200
2018-07-18,209.990005,210.460007,202.54,204.839996,204.839996,15349900
2018-07-19,209.360001,210.990005,206.92,208.440002,208.440002,15334900
2018-07-20,208.089996,209.990005,207.32,207.759995,207.759995,11350400
2018-07-23,209.940002,211.5,207.23,208.5,208.5,16163900
2018-07-24,210.910004,211.619995,209.99,208.800003,208.800003,16732000
2018-07-25,214.669998,216.199997,209.36,212.600006,212.600006,28468700
2018-07-26,217.5,218.619995,208.09,214.270004,214.270004,58954200
2018-07-27,176.259995,180.130005,209.94,173.75,173.75,169803700
2018-07-30,174.889999,179.929993,210.91,173.0,173.0,60073700
2018-07-31,171.059998,175.300003,214.67,166.559998,166.559998,65280800
2018-08-01,172.580002,174.240005,217.5,170.0,170.0,40356500
2018-08-02,171.649994,175.080002,176.26,170.899994,170.899994,34042100
2018-08-03,176.369995,176.789993,174.89,170.270004,170.270004,32400000
2018-08-06,177.779999,178.850006,171.06,176.149994,176.149994,24763400
2018-08-07,185.690002,185.789993,172.58,178.380005,178.380005,49716200
2018-08-08,183.809998,188.300003,171.65,183.720001,183.720001,33398600
2018-08-09,185.179993,186.850006,176.37,183.759995,183.759995,22205200
2018-08-10,183.089996,186.570007,177.78,182.479996,182.479996,19732100
2018-08-13,180.259995,182.100006,185.69,179.419998,179.419998,21500400
2018-08-14,180.050003,182.610001,183.81,178.899994,178.899994,17423300
2018-08-15,181.110001,181.990005,185.18,178.619995,178.619995,19102000
2018-08-16,179.529999,180.869995,183.09,174.779999,174.779999,33020200
2018-08-17,174.699997,180.5,180.26,174.009995,174.009995,31351800
2018-08-20,173.800003,176.220001,180.05,172.039993,172.039993,24893200
2018-08-21,172.5,174.570007,181.11,170.910004,170.910004,21518000
2018-08-22,172.619995,174.169998,179.53,171.389999,171.389999,19578500
2018-08-23,173.639999,174.240005,174.7,172.130005,172.130005,16894100
2018-08-24,172.899994,175.550003,173.8,172.830002,172.830002,18053600
2018-08-27,174.649994,174.820007,172.5,172.919998,172.919998,14631600
2018-08-28,177.460007,178.669998,172.62,175.789993,175.789993,17921900
2018-08-29,176.259995,178.240005,173.64,175.830002,175.830002,15910700
2018-08-30,175.899994,176.789993,172.9,174.75,174.75,18494100
2018-08-31,177.639999,179.789993,174.65,175.699997,175.699997,24216500
2018-09-04,175.729996,177.619995,177.46,174.979996,174.979996,18065200
2018-09-05,171.160004,173.889999,176.26,168.800003,168.800003,29809000
2018-09-06,167.179993,171.130005,175.9,166.669998,166.669998,31226700
2018-09-07,162.529999,166.979996,177.64,160.0,160.0,41514800
2018-09-10,163.039993,164.630005,175.73,160.160004,160.160004,24300600
2018-09-11,164.179993,165.009995,171.16,162.160004,162.160004,20197700
2018-09-12,165.940002,167.190002,167.18,163.720001,163.720001,20457100
2018-09-13,162.0,164.490005,162.53,161.800003,161.800003,24078100
2018-09-14,161.360001,163.320007,163.04,160.860001,160.860001,25453800
2018-09-17,162.320007,162.839996,164.18,160.339996,160.339996,21770400
2018-09-18,160.580002,162.059998,165.94,159.770004,159.770004,21005300
2018-09-19,160.300003,161.759995,162.0,158.869995,158.869995,22465200
2018-09-20,163.059998,163.440002,161.36,159.479996,159.479996,19629000
2018-09-21,166.020004,166.449997,162.32,164.470001,164.470001,18824200
2018-09-24,162.929993,167.25,160.58,162.809998,162.809998,45994800
2018-09-25,165.410004,165.699997,160.3,160.880005,160.880005,19222800
2018-09-26,164.910004,165.589996,163.06,161.149994,161.149994,27622800
2018-09-27,166.949997,169.300003,166.02,164.210007,164.210007,25252200
2018-09-28,168.839996,171.770004,162.93,167.210007,167.210007,27266900
2018-10-01,164.460007,168.789993,165.41,162.559998,162.559998,34265600
2018-10-02,162.440002,165.880005,164.91,161.259995,161.259995,26407700
2018-10-03,159.330002,162.279999,166.95,158.669998,158.669998,36031000
2018-10-04,162.429993,163.660004,168.84,159.529999,159.529999,23109500
2018-10-05,158.850006,161.460007,164.46,157.350006,157.350006,25739600
2018-10-08,157.330002,160.899994,162.44,156.199997,156.199997,25744000
2018-10-09,157.25,158.339996,159.33,154.389999,154.389999,24046000
2018-10-10,157.899994,160.589996,162.43,157.419998,157.419998,18844400
2018-10-11,151.380005,157.690002,158.85,151.309998,151.309998,30610000
2018-10-12,153.350006,154.809998,157.33,149.160004,149.160004,35338900
2018-10-15,153.740005,156.889999,157.25,151.300003,151.300003,25293500
2018-10-16,153.520004,155.570007,157.9,152.550003,152.550003,15433500
2018-10-17,158.779999,159.460007,151.38,155.009995,155.009995,19180100
2018-10-18,159.419998,160.490005,153.35,157.949997,157.949997,17592000
2018-10-19,154.919998,158.660004,153.74,153.279999,153.279999,21675100
2018-10-22,154.050003,157.350006,153.52,153.550003,153.550003,19761300
2018-10-23,154.779999,157.339996,158.78,154.460007,154.460007,15424700
2018-10-24,154.389999,154.770004,159.42,150.850006,150.850006,19095000
2018-10-25,146.039993,154.649994,154.92,145.600006,145.600006,27744600
2018-10-26,150.949997,152.210007,154.05,147.0,147.0,22105700
2018-10-29,145.369995,149.0,154.78,143.800003,143.800003,31303300
2018-10-30,142.089996,148.830002,154.39,139.029999,139.029999,31336800
2018-10-31,146.220001,146.639999,146.04,139.740005,139.740005,50528300
2018-11-01,151.789993,156.399994,150.95,148.960007,148.960007,60101300
2018-11-02,151.75,152.75,145.37,149.350006,149.350006,25640800
2018-11-05,150.350006,154.130005,142.09,148.960007,148.960007,24708700
2018-11-06,148.679993,150.190002,146.22,147.440002,147.440002,15971200
2018-11-07,149.940002,150.970001,151.79,148.0,148.0,16667100
2018-11-08,151.529999,153.009995,151.75,149.830002,149.830002,21877400
2018-11-09,147.869995,150.940002,150.35,146.740005,146.740005,24145800
2018-11-12,144.960007,147.759995,148.68,144.070007,144.070007,17326900
2018-11-13,141.550003,145.039993,149.94,140.490005,140.490005,18542100
2018-11-14,142.160004,144.880005,151.53,141.619995,141.619995,15141700
2018-11-15,144.220001,145.580002,147.87,141.550003,141.550003,22068400
2018-11-16,143.850006,144.839996,144.96,140.830002,140.830002,30320300
2018-11-19,139.529999,141.770004,141.55,137.770004,137.770004,37250600
2018-11-20,131.550003,137.75,142.16,131.210007,131.210007,44362700
2018-11-21,132.429993,134.160004,144.22,126.849998,126.849998,41939500
2018-11-23,134.820007,137.190002,143.85,134.130005,134.130005,25469700
2018-11-26,131.729996,134.5,139.53,131.259995,131.259995,11886100
2018-11-27,136.380005,137.0,131.55,132.779999,132.779999,24263600
2018-11-28,135.0,136.610001,132.43,133.710007,133.710007,20750300
